"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","NAICS_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110043815280","AIRS/AFS","3702500163","AIR MINOR","221119","PRIMARY","OTHER ELECTRIC POWER GENERATION."
"110043815280","RCRAINFO","NCD986214880","UNSPECIFIED UNIVERSE","562212","PRIMARY","SOLID WASTE LANDFILL."
"110043815280","AIR","NC0000003701300163","AIR MINOR","221119","PRIMARY","OTHER ELECTRIC POWER GENERATION."
"110043815280","AIR","NC0000003701300110","AIR MAJOR","562213","PRIMARY","SOLID WASTE COMBUSTORS AND INCINERATORS."
"110043815280","EIS","7959111","CRITERIA AIR POLLUTANT MAJOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110043815280","AIR","NC0000003701300110","AIR MAJOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110043815529","E-GGRT","1005524","GREENHOUSE GAS REPORTER","562212","PRIMARY","SOLID WASTE LANDFILL."
"110043815529","EIS","8438511","AIR EMISSIONS CLASSIFICATION UNKNOWN","562212","PRIMARY","SOLID WASTE LANDFILL."
"110043815529","AIRS/AFS","3713500094","AIR MINOR","611310","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS."
"110043815529","AIR","NC0000003706800094","AIR MINOR","611310","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS."
"110043815529","EIS","16854611","AIR MINOR","61131","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS"
"110043816118","E-GGRT","1005594","GREENHOUSE GAS REPORTER","562212","PRIMARY","SOLID WASTE LANDFILL."
"110043852051","OSHA-OIS","340742998","OSHA ESTABLISHMENT","336612","PRIMARY","BOAT BUILDING."
"110043852051","OSHA-OIS","339906695","OSHA ESTABLISHMENT","336612","PRIMARY","BOAT BUILDING."
"110043852051","RCRAINFO","NCD119193027","UNSPECIFIED UNIVERSE","336612","PRIMARY","BOAT BUILDING."
"110043852051","OSHA-OIS","340742741","OSHA ESTABLISHMENT","336612","PRIMARY","BOAT BUILDING."
"110043852060","RCRAINFO","NCD986166569","UNSPECIFIED UNIVERSE","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110043852079","RCRAINFO","NC0991302672","SQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110043852088","RCRAINFO","NCD981920721","UNSPECIFIED UNIVERSE","44111","PRIMARY","NEW CAR DEALERS"
"110043852097","RCRAINFO","NCD986230993","UNSPECIFIED UNIVERSE","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110043852104","RCRAINFO","NCD986191633","UNSPECIFIED UNIVERSE","44111","PRIMARY","NEW CAR DEALERS"
"110043852113","RCRAINFO","NCD981863939","UNSPECIFIED UNIVERSE","81131","PRIMARY","COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE"
"110043852131","RCRAINFO","NCR000149641","UNSPECIFIED UNIVERSE","811121","PRIMARY","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
"110043852140","RCRAINFO","NCR000144261","UNSPECIFIED UNIVERSE","32551","SECONDARY","PAINT AND COATING MANUFACTURING"
"110043852140","RCRAINFO","NCR000144261","UNSPECIFIED UNIVERSE","332812","PRIMARY","METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
"110043852177","RCRAINFO","NCR000148874","UNSPECIFIED UNIVERSE","325411","SECONDARY","MEDICINAL AND BOTANICAL MANUFACTURING."
"110043852177","RCRAINFO","NCR000148874","UNSPECIFIED UNIVERSE","54171","PRIMARY","RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES"
"110043856994","RCRAINFO","NC0991303907","UNSPECIFIED UNIVERSE","44131","PRIMARY","AUTOMOTIVE PARTS AND ACCESSORIES STORES"
"110043857065","RCRAINFO","NCP081511039","UNSPECIFIED UNIVERSE","61131","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS"
"110043857074","RCRAINFO","NCP081511040","UNSPECIFIED UNIVERSE","23621","PRIMARY","INDUSTRIAL BUILDING CONSTRUCTION"
"110043857083","RCRAINFO","NCP082911041","UNSPECIFIED UNIVERSE","54133","PRIMARY","ENGINEERING SERVICES"
"110043857092","RCRAINFO","NCP090111042","UNSPECIFIED UNIVERSE","23731","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION"
"110043857109","RCRAINFO","NCP090111044","UNSPECIFIED UNIVERSE","23731","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION"
"110043857289","RCRAINFO","NCR000150755","SQG","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110043857298","RCRAINFO","NCR000150763","UNSPECIFIED UNIVERSE","48851","PRIMARY","FREIGHT TRANSPORTATION ARRANGEMENT"
"110043857305","RCRAINFO","NCR000150771","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043857314","RCRAINFO","NCR000150789","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043857323","RCRAINFO","NCR000150797","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043857332","RCRAINFO","NCR000150805","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043857341","RCRAINFO","NCR000150813","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043857350","RCRAINFO","NCR000150821","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043857369","RCRAINFO","NCR000150839","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043857378","RCRAINFO","NCR000150847","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043857387","RCRAINFO","NCR000150854","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043857396","RCRAINFO","NCR000150920","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043857403","RCRAINFO","NCR000150938","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043857412","RCRAINFO","NCR000150946","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043857421","RCRAINFO","NCR000150953","SQG","23731","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION"
"110043857430","RCRAINFO","NCR000150961","UNSPECIFIED UNIVERSE","23731","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION"
"110043857449","RCRAINFO","NCR000150979","UNSPECIFIED UNIVERSE","44831","PRIMARY","JEWELRY STORES"
"110043857458","RCRAINFO","NCR000151001","UNSPECIFIED UNIVERSE","42393","PRIMARY","RECYCLABLE MATERIAL MERCHANT WHOLESALERS"
"110043857485","RCRAINFO","NCR000151035","SQG","621511","PRIMARY","MEDICAL LABORATORIES."
"110043857494","RCRAINFO","NCR000151043","SQG","42385","PRIMARY","SERVICE ESTABLISHMENT EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS"
"110043857500","RCRAINFO","NCR000151068","UNSPECIFIED UNIVERSE","32551","PRIMARY","PAINT AND COATING MANUFACTURING"
"110043857519","RCRAINFO","NCR000151506","UNSPECIFIED UNIVERSE","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110043857528","RCRAINFO","NCS000001744","UNSPECIFIED UNIVERSE","81111","PRIMARY","AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE"
"110043857546","RCRAINFO","NCS000001746","UNSPECIFIED UNIVERSE","81111","PRIMARY","AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE"
"110043860827","RCRAINFO","NC0991302642","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043860836","RCRAINFO","NC0991302648","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043860845","RCRAINFO","NC0991302649","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043860854","RCRAINFO","NC0991302650","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043860872","RCRAINFO","NCD981863442","UNSPECIFIED UNIVERSE","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110043860890","RCRAINFO","NCD986228260","SQG","811121","PRIMARY","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
"110043861693","RCRAINFO","NCD986229441","UNSPECIFIED UNIVERSE","44111","PRIMARY","NEW CAR DEALERS"
"110043861728","RCRAINFO","NCR000141234","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861737","RCRAINFO","NCR000141242","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861746","RCRAINFO","NCR000141267","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861755","RCRAINFO","NCR000141275","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861764","RCRAINFO","NCR000147975","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861773","RCRAINFO","NCR000147983","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861782","RCRAINFO","NCR000147991","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861791","RCRAINFO","NCR000148015","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861808","RCRAINFO","NCR000148023","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861817","RCRAINFO","NCR000148031","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861826","RCRAINFO","NCR000148049","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861835","RCRAINFO","NCR000148064","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861844","RCRAINFO","NCR000148072","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861853","RCRAINFO","NCR000148080","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043861862","RCRAINFO","NCR000148098","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043963422","AIR","NC0000003704101232","AIR MINOR","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110043963422","EIS","17709311","AIR MINOR","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110043963422","AIRS/AFS","3708101232","AIR MINOR","323112","PRIMARY","COMMERCIAL FLEXOGRAPHIC PRINTING."
"110043963422","AIR","NC0000003704101232","AIR MINOR","323112","PRIMARY","COMMERCIAL FLEXOGRAPHIC PRINTING."
"110043963431","AIR","NC0000003705400201","AIR MINOR","812331","PRIMARY","LINEN SUPPLY."
"110043963431","AIRS/AFS","3710700201","AIR MINOR","812331","PRIMARY","LINEN SUPPLY."
"110043963440","AIRS/AFS","3712500105","AIR MINOR","313311","PRIMARY","BROADWOVEN FABRIC FINISHING MILLS."
"110043963440","AIR","NC0000003706300105","AIR MINOR","313311","PRIMARY","BROADWOVEN FABRIC FINISHING MILLS."
"110043963459","AIRS/AFS","3717900216","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110043963459","AIR","NC0000003709000216","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110043963459","EIS","17743511","AIR MINOR","32732","PRIMARY","READY-MIX CONCRETE MANUFACTURING "
"110043968418","TRIS","2789WBLCKC252WI","TRI REPORTER","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110043968579","RCRAINFO","NCR000163717","LQG","492110","PRIMARY","COURIERS."
"110043968668","EIS","17708711","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110043968668","AIRS/AFS","3705700367","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110043968668","AIR","NC0000003702900367","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110043970940","E-GGRT","1005857","GREENHOUSE GAS REPORTER","221210","PRIMARY","NATURAL GAS DISTRIBUTION."
"110043970940","E-GGRT","1001582","GREENHOUSE GAS REPORTER","221210","PRIMARY","NATURAL GAS DISTRIBUTION."
"110043972387","E-GGRT","1001583","GREENHOUSE GAS REPORTER","221210","PRIMARY","NATURAL GAS DISTRIBUTION."
"110043974562","AIR","NC0000003703000059","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110043974562","EIS","17708811","AIR MINOR","32732","PRIMARY","READY-MIX CONCRETE MANUFACTURING "
"110043974562","AIRS/AFS","3705900059","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110043975062","TRIS","2740WNLSTL15WES","TRI REPORTER","332999","PRIMARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110043975062","AIRS/AFS","3708101234","AIR MINOR","332999","PRIMARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110043975062","RCRAINFO","NCR000150565","UNSPECIFIED UNIVERSE","332999","PRIMARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110043975062","AIR","NC0000003704101234","AIR MINOR","332999","PRIMARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110043975071","RCRAINFO","NCD986166098","SQG","32222","PRIMARY","PAPER BAG AND COATED AND TREATED PAPER MANUFACTURING"
"110043975071","AIR","NC0000003704500319","AIR MINOR","326112","PRIMARY","PLASTICS PACKAGING FILM AND SHEET (INCLUDING LAMINATED) MANUFACTURING."
"110043975071","EIS","17709511","AIR MINOR","326112","PRIMARY","PLASTICS PACKAGING FILM AND SHEET (INCLUDING LAMINATED) MANUFACTURING."
"110043975071","AIRS/AFS","3708900319","AIR MINOR","326112","PRIMARY","PLASTICS PACKAGING FILM AND SHEET (INCLUDING LAMINATED) MANUFACTURING."
"110043975080","AIRS/AFS","3710900120","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110043975080","AIR","NC0000003705500120","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110043975080","OSHA-OIS","317169498","OSHA ESTABLISHMENT","327390","PRIMARY","OTHER CONCRETE PRODUCT MANUFACTURING."
"110043975099","AIR","NC0000003708000189","AIR MINOR","321912","PRIMARY","CUT STOCK, RESAWING LUMBER, AND PLANING."
"110043975099","AIRS/AFS","3715900189","AIR MINOR","321912","PRIMARY","CUT STOCK, RESAWING LUMBER, AND PLANING."
"110043975106","AIR","NC0000003708100218","AIR SYNTHETIC MINOR","313320","PRIMARY","FABRIC COATING MILLS."
"110043975106","AIRS/AFS","3716100218","AIR SYNTHETIC MINOR","313320","PRIMARY","FABRIC COATING MILLS."
"110043975115","AIR","NC0000003708100219","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110043975115","EIS","17130711","AIR MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110043975115","AIRS/AFS","3716100219","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110043975115","EIS","17685011","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110043975115","AIR","NC0000003708100212","AIR MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110043975115","AIRS/AFS","3716100212","AIR MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110043975124","AIRS/AFS","3717100168","AIR MINOR","332311","PRIMARY","PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING."
"110043975124","AIR","NC0000003708600168","AIR SYNTHETIC MINOR","332311","PRIMARY","PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING."
"110043975124","OSHA-OIS","317939833","OSHA ESTABLISHMENT","332311","PRIMARY","PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING."
"110043981304","RCRAINFO","NCR000010652","UNSPECIFIED UNIVERSE","49221","PRIMARY","LOCAL MESSENGERS AND LOCAL DELIVERY"
"110043981313","RCRAINFO","NCD045917267","UNSPECIFIED UNIVERSE","42372","PRIMARY","PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS"
"110043981466","RCRAINFO","NC5210022906","UNSPECIFIED UNIVERSE","92811","PRIMARY","NATIONAL SECURITY"
"110043981475","RCRAINFO","NCD096163787","UNSPECIFIED UNIVERSE","44111","PRIMARY","NEW CAR DEALERS"
"110043981493","RCRAINFO","NC0991302616","UNSPECIFIED UNIVERSE","33422","PRIMARY","RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING"
"110043981509","RCRAINFO","NCR000145375","UNSPECIFIED UNIVERSE","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110043981714","RCRAINFO","NCR000141416","UNSPECIFIED UNIVERSE","42372","PRIMARY","PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS"
"110043981723","RCRAINFO","NCR000141457","UNSPECIFIED UNIVERSE","42372","PRIMARY","PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS"
"110043981732","RCRAINFO","NCR000141499","UNSPECIFIED UNIVERSE","42372","PRIMARY","PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS"
"110043981741","RCRAINFO","NCR000141580","UNSPECIFIED UNIVERSE","42372","PRIMARY","PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS"
"110043981787","RCRAINFO","NCR000142224","UNSPECIFIED UNIVERSE","42372","PRIMARY","PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS"
"110043981796","RCRAINFO","NCR000142257","UNSPECIFIED UNIVERSE","42372","PRIMARY","PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS"
"110043981803","RCRAINFO","NCR000142489","UNSPECIFIED UNIVERSE","49211","PRIMARY","COURIERS"
"110043981849","RCRAINFO","NCR000159251","UNSPECIFIED UNIVERSE","325414","PRIMARY","BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING."
"110043981849","RCRAINFO","NCR000149195","UNSPECIFIED UNIVERSE","54171","PRIMARY","RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES"
"110043987200","RCRAINFO","NC0991302783","UNSPECIFIED UNIVERSE","33121","PRIMARY","IRON AND STEEL PIPE AND TUBE MANUFACTURING FROM PURCHASED STEEL"
"110043987219","RCRAINFO","NC0991302881","TRANSFER FACILITY","562112","PRIMARY","HAZARDOUS WASTE COLLECTION."
"110043987219","RCRAINFO","NC0991302881","TRANSPORTER","562112","PRIMARY","HAZARDOUS WASTE COLLECTION."
"110043987255","RCRAINFO","NCD024618365","UNSPECIFIED UNIVERSE","44111","PRIMARY","NEW CAR DEALERS"
"110043987273","RCRAINFO","NCD981868433","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110043987282","RCRAINFO","NCD981932734","SQG","332323","PRIMARY","ORNAMENTAL AND ARCHITECTURAL METAL WORK MANUFACTURING."
"110043987291","RCRAINFO","NCD982147480","UNSPECIFIED UNIVERSE","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110043987308","RCRAINFO","NCD986182293","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043987317","RCRAINFO","NCD986182301","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043987326","RCRAINFO","NCD986182319","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043987335","RCRAINFO","NCD986185130","UNSPECIFIED UNIVERSE","325612","PRIMARY","POLISH AND OTHER SANITATION GOOD MANUFACTURING."
"110043987335","OSHA-OIS","317988616","OSHA ESTABLISHMENT","333319","PRIMARY","OTHER COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING."
"110043987335","RCRAINFO","NCD986185130","UNSPECIFIED UNIVERSE","325611","SECONDARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110043987344","RCRAINFO","NCD986186674","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043987353","RCRAINFO","NCD986186732","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043987362","RCRAINFO","NCD986187714","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043987371","RCRAINFO","NCD986187722","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043987380","RCRAINFO","NCD986232189","UNSPECIFIED UNIVERSE","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110043987852","RCRAINFO","NCR000007567","UNSPECIFIED UNIVERSE","332999","PRIMARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110043987861","RCRAINFO","NCR000009902","OTHER HAZARDOUS WASTE ACTIVITIES","44111","PRIMARY","NEW CAR DEALERS"
"110043987870","RCRAINFO","NCR000138206","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043987889","RCRAINFO","NCR000139162","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110043987932","RCRAINFO","NCR000140939","UNSPECIFIED UNIVERSE","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110043987941","RCRAINFO","NCR000141564","UNSPECIFIED UNIVERSE","42372","PRIMARY","PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS"
"110043987969","RCRAINFO","NCR000144600","UNSPECIFIED UNIVERSE","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110043987987","RCRAINFO","NCR000147314","LQG","484122","PRIMARY","GENERAL FREIGHT TRUCKING, LONG-DISTANCE, LESS THAN TRUCKLOAD."
"110043987996","RCRAINFO","NCR000171884","SQG","444110","PRIMARY","HOME CENTERS."
"110043990376","RCRAINFO","NCR000151076","SQG","62211","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS"
"110043990376","RCRAINFO","NCR000151076","SQG","621493","SECONDARY","FREESTANDING AMBULATORY SURGICAL AND EMERGENCY CENTERS."
"110043990376","RCRAINFO","NCR000151076","SQG","621111","SECONDARY","OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS)."
"110043990385","RCRAINFO","NCR000151084","SQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110043990385","RCRAINFO","NCR000173336","UNSPECIFIED UNIVERSE","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110043990394","RCRAINFO","NCR000151092","SQG","484122","PRIMARY","GENERAL FREIGHT TRUCKING, LONG-DISTANCE, LESS THAN TRUCKLOAD."
"110043990401","RCRAINFO","NCR000151100","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110043990410","RCRAINFO","NCR000151118","SQG","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110043990429","RCRAINFO","NCR000151126","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110043990438","RCRAINFO","NCR000151134","UNSPECIFIED UNIVERSE","484122","PRIMARY","GENERAL FREIGHT TRUCKING, LONG-DISTANCE, LESS THAN TRUCKLOAD."
"110043990447","RCRAINFO","NCR000151159","SQG","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110043990456","RCRAINFO","NCR000151167","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110043990465","RCRAINFO","NCR000151175","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110043990474","RCRAINFO","NCR000151183","SQG","54171","PRIMARY","RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES"
"110043990483","RCRAINFO","NCR000151191","UNSPECIFIED UNIVERSE","45291","PRIMARY","WAREHOUSE CLUBS AND SUPERCENTERS"
"110043990508","RCRAINFO","NCS000001747","UNSPECIFIED UNIVERSE","81111","SECONDARY","AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE"
"110043990517","RCRAINFO","NCR000151332","UNSPECIFIED UNIVERSE","56121","PRIMARY","FACILITIES SUPPORT SERVICES"
"110043990517","RCRAINFO","NCS000001748","UNSPECIFIED UNIVERSE","62211","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS"
"110043990526","RCRAINFO","NCR000173427","SQG","325910","PRIMARY","PRINTING INK MANUFACTURING."
"110043997253","RMP","100000215787","RMP REPORTER","49312","UNKNOWN","REFRIGERATED WAREHOUSING AND STORAGE"
"110043997315","RMP","100000215812","RMP REPORTER","48821","UNKNOWN","SUPPORT ACTIVITIES FOR RAIL TRANSPORTATION"
"110044225353","ICIS","2600026611","ENFORCEMENT/COMPLIANCE ACTIVITY","611110","SECONDARY","ELEMENTARY AND SECONDARY SCHOOLS."
